Gerencia;Cliente;Sistema;Modulo;Classificacao;TipoFalha;Prioridade;Dificuldade;Colaborador
Atendimento;FASCEMAR;Sistema de Empréstimo;Empréstimo - Integração com Benefício;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CERES;Sistema de Empréstimo;Empréstimo - Movimentação;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema Internet;Site;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;FAPECE;Sistema Contábil;Contábil - Movimentação;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FAPECE;Sistema Contábil;Contábil - Cadastro;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;ECOS;Sistema Financeiro;Financeiro - Adiantamento;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Melhorias;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Script;Suporte;Procedimento;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Desenvolvimento;FASCEMAR;Sistema de Benefícios;Benefício - Relatórios;Melhoria;Falha de Sistema;Baixa;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;GEIPREV;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Integração com Terceiros;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Manutenção das Contribuições;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;GEIPREV;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;SARAHPREV;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;FABASA;Sistema de Empréstimo;Benefício - Institutos Resgate;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Relatórios;Suporte;Procedimento;Crítica;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Procedimento;Crítica;Difícil 2;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Extrato do Participante;Suporte;Falha de Sistema;Média;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - DPREV;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;GEIPREV;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - DPREV;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração com Terceiros;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Integração com Financeiro;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Fechamento da Reserva;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Difícil 3;Luis Oscar
Atendimento;SARAHPREV;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPOF;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Script;Suporte;Procedimento;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 3;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Fechamento da Reserva;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;IDEIA3;Sistema Financeiro;Financeiro - Integração;Suporte;Falha de Sistema;Crítica;Difícil 3;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Integração Banco;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;SERGUS;Sistema Contábil;Financeiro - Integração;Suporte;Falha de Sistema;Média;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Institutos Resgate;Suporte;Falha de Sistema;Crítica;Difícil 2;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;CIBRIUS;Sistema de Imóveis;Imóveis - Parametros;Suporte;Falha de Sistema;Alta;Difícil 2;Luis Oscar
Atendimento;CAPOF;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Empréstimo;Script;Suporte;Falha de Sistema;Alta;Difícil 3;Luis Oscar
Atendimento;CERES;Sistema Internet;Site;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema Internet;Site;Suporte;Falha de Sistema;Média;Difícil 3;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Atuário;Suporte;Melhorias;Média;Fácil;Luis Oscar
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Integração Patrocinadora;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CIBRIUS;Sistema de Benefícios;Benefício - Fechamento da Reserva;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Desempenho de Rotina;Suporte;Falha de Sistema;Média;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;FASCEMAR;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Operação;Alta;Fácil;Luis Oscar
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Média;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Fechamento da Reserva;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CIBRIUS;Sistema de Investimento;Investimentos - Fundos;Suporte;Falha de Operação;Média;Médio;Luis Oscar
Atendimento;CAPOF;Sistema Financeiro;Investimentos - Fundos;Suporte;Falha de Sistema;Média;Fácil;Luis Oscar
Atendimento;ECOS;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Beneficio - Contribuições;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;SERGUS;Sistema Ativo Fixo;Ativo Fixo - Fechamento;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;FASCEMAR;Sistema de Benefícios;Benefício - DIRF;Suporte;Procedimento;Alta;Médio;Luis Oscar
Atendimento;ECOS;Sistema Financeiro;Contábil - Exportação Previc;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;GEIPREV;Sistema de Benefícios;Benefício - Fechamento da Reserva;Suporte;Falha de Sistema;Média;Difícil 2;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Crítica;Difícil 2;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Fechamento da Reserva;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Parâmetros;Suporte;Procedimento;Crítica;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração com PREVIC;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - DIRF;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema de Empréstimo;Serviços online;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CIBRIUS;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Operação;Média;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPOF;Sistema Cálculo de Cotas;Contábil - Cálculo de Cotas;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Institutos;Suporte;Falha de Sistema;Média;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Operação;Alta;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Operação;Crítica;Fácil;Luis Oscar
Atendimento;BASES;Sistema de Empréstimo;Empréstimo - Integração com Benefício;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Arrecadação;Suporte;Falha de Operação;Alta;Fácil;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Operação;Alta;Difícil 1;Luis Oscar
Atendimento;FUNCASAL;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Institutos Resgate;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 3;Luis Oscar
Atendimento;FASCEMAR;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Operação;Alta;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Adesão;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Melhorias;Média;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Procedimento;Alta;Difícil 3;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Difícil 2;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;FABASA;Sistema Internet;Site;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Arrecadação;Suporte;Melhorias;Média;Médio;Luis Oscar
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Alta;Difícil 2;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Integração com Terceiros;Suporte;Melhorias;Alta;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Médio;Luis Oscar
Atendimento;CIBRIUS;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CIBRIUS;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;SARAHPREV;Sistema Contábil;Financeiro - Acesso;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Operação;Crítica;Fácil;Luis Oscar
Atendimento;FUNCASAL;Sistema de Benefícios;Empréstimo - Concessão;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;SARAHPREV;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Melhorias;Alta;Difícil 1;Luis Oscar
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Liquidação;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;SERGUS;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema Internet;Benefício - Concessão de Benefícios;Suporte;Procedimento;Crítica;Difícil 1;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Institutos Resgate;Requisição;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Arrecadação;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPOF;Sistema de Orçamento;Orçamento - Cadastro;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;GEIPREV;Sistema Financeiro;Financeiro - Valores a Pagar;Suporte;Falha de Operação;Alta;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Difícil 1;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;BASES;Sistema de Benefícios;Benefício - DIRF;Suporte;Falha de Operação;Média;Fácil;Luis Oscar
Atendimento;CAPOF;Sistema de Benefícios;Benefício - Parâmetros;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CAPOF;Sistema de Orçamento;Orçamento - Cadastro;Suporte;Falha de Sistema;Alta;Difícil 2;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - DIRF;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Institutos Resgate;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;FABASA;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Institutos Resgate;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Liquidação;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;ECOS;Sistema Financeiro;Contábil - Movimentação;Suporte;Falha de Sistema;Alta;Fácil;Luis Oscar
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CERES;Sistema de Benefícios;Benefício - Institutos Resgate;Suporte;Falha de Sistema;Crítica;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Extrato do Participante;Suporte;Falha de Sistema;Média;Fácil;Luis Oscar
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Luis Oscar
Atendimento;FABASA;Sistema Financeiro;Contábil - Relatórios;Suporte;Falha de Sistema;Alta;Médio;Luis Oscar
Atendimento;SERGUS;Sistema Contábil;Financeiro - Banco Disponível;Suporte;Falha de Sistema;Média;Fácil;Luis Oscar
